call_id,gold_actual,A_N2_pred,A_N5_pred,unlock,shift,short,is_infopoor,layer
J18_S004874,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S004888,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S004896,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S004929,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S004933,배송확인,환불요청,환불요청,False,False,False,False,정보충분
J18_S004945,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S004980,배송확인,주문취소,배송확인,True,True,False,True,정보부족(infopoor)
J18_S004983,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S004993,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S005004,교환반품,불만제기,불만제기,False,False,False,False,정보충분
J18_S005032,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S005033,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S005042,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S005046,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S005064,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S005080,환불요청,배송확인,교환반품,False,True,True,True,정보부족(infopoor)
J18_S005159,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S005160,배송확인,구매진행,배송확인,True,True,False,True,정보부족(infopoor)
J18_S005200,배송확인,불만제기,배송확인,True,True,False,True,정보부족(infopoor)
J18_S005244,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S005261,환불요청,배송확인,배송확인,False,False,True,False,정보충분
J18_S005271,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S005285,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S005304,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S005357,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S005374,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S005418,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J18_S005439,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S005501,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J18_S005503,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S005510,배송확인,환불요청,환불요청,False,False,True,False,정보충분
J18_S005527,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S005536,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S005537,환불요청,구매진행,구매진행,False,False,True,False,정보충분
J18_S005544,교환반품,배송확인,불만제기,False,True,False,False,정보충분
J18_S005552,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J18_S005571,배송확인,서비스이용,서비스이용,False,False,True,False,정보충분
J18_S005573,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S005579,배송확인,불만제기,불만제기,False,False,True,False,정보충분
J18_S005620,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S005621,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S005623,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S005633,배송확인,주문취소,주문취소,False,False,True,False,정보충분
J18_S005647,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J18_S005654,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S005668,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S005676,교환반품,서비스이용,불만제기,False,True,False,False,정보충분
J18_S005681,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S005691,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S005703,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S005705,환불요청,배송확인,주문취소,False,True,True,True,정보부족(infopoor)
J18_S005719,환불요청,서비스이용,교환반품,False,True,True,True,정보부족(infopoor)
J18_S005728,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S005757,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S005764,환불요청,배송확인,배송확인,False,False,True,False,정보충분
J18_S005768,배송확인,불만제기,불만제기,False,False,True,False,정보충분
J18_S005804,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S005824,배송확인,주문취소,주문취소,False,False,False,False,정보충분
J18_S005837,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S005860,환불요청,불만제기,환불요청,True,True,True,True,정보부족(infopoor)
J18_S005881,배송확인,환불요청,환불요청,False,False,False,False,정보충분
J18_S005886,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S005897,환불요청,배송확인,교환반품,False,True,True,True,정보부족(infopoor)
J18_S005906,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S005948,환불요청,서비스이용,배송확인,False,True,False,False,정보충분
J18_S005950,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006002,환불요청,서비스이용,구매진행,False,True,True,True,정보부족(infopoor)
J18_S006012,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J18_S006044,배송확인,불만제기,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006058,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S006070,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S006094,환불요청,서비스이용,주문취소,False,True,False,False,정보충분
J18_S006136,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S006139,환불요청,서비스이용,교환반품,False,True,True,True,정보부족(infopoor)
J18_S006159,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J18_S006167,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006176,환불요청,불만제기,서비스이용,False,True,True,True,정보부족(infopoor)
J18_S006177,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006179,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S006181,배송확인,구매진행,구매진행,False,False,False,False,정보충분
J18_S006182,환불요청,배송확인,교환반품,False,True,False,False,정보충분
J18_S006189,배송확인,불만제기,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006192,배송확인,불만제기,배송확인,True,True,True,True,정보부족(infopoor)
J18_S006194,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006220,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006239,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006264,환불요청,배송확인,교환반품,False,True,False,False,정보충분
J18_S006270,환불요청,서비스이용,교환반품,False,True,False,False,정보충분
J18_S006303,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S006307,배송확인,환불요청,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006328,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J18_S006348,환불요청,서비스이용,배송확인,False,True,False,False,정보충분
J18_S006357,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S006361,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S006376,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S006402,배송확인,교환반품,교환반품,False,False,True,False,정보충분
J18_S006416,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J18_S006424,환불요청,주문취소,환불요청,True,True,True,True,정보부족(infopoor)
J18_S006431,환불요청,구매진행,교환반품,False,True,False,False,정보충분
J18_S006479,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S006497,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J18_S006508,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006529,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006564,환불요청,배송확인,주문취소,False,True,True,True,정보부족(infopoor)
J18_S006575,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S006585,환불요청,교환반품,환불요청,True,True,True,True,정보부족(infopoor)
J18_S006588,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006589,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S006602,환불요청,구매진행,교환반품,False,True,False,False,정보충분
J18_S006623,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J18_S006630,환불요청,배송확인,주문취소,False,True,False,False,정보충분
J18_S006631,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S006676,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S006679,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006686,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J18_S006719,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J18_S006735,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006763,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006766,환불요청,배송확인,서비스이용,False,True,False,False,정보충분
J18_S006774,환불요청,불만제기,서비스이용,False,True,False,False,정보충분
J18_S006795,배송확인,주문취소,서비스이용,False,True,False,False,정보충분
J18_S006816,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S006827,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S006832,배송확인,구매진행,구매진행,False,False,True,False,정보충분
J18_S006852,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S006869,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S006879,배송확인,환불요청,배송확인,True,True,True,True,정보부족(infopoor)
J18_S006890,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S006891,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S006894,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006895,환불요청,서비스이용,교환반품,False,True,False,False,정보충분
J18_S006916,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S006934,배송확인,주문취소,주문취소,False,False,False,False,정보충분
J18_S006953,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J18_S006957,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S006980,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J18_S007002,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S007007,환불요청,불만제기,환불요청,True,True,True,True,정보부족(infopoor)
J18_S007010,교환반품,배송확인,교환반품,True,True,False,True,정보부족(infopoor)
J18_S007014,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S007022,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S007035,환불요청,배송확인,배송확인,False,False,True,False,정보충분
J18_S007047,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S007054,환불요청,교환반품,환불요청,True,True,True,True,정보부족(infopoor)
J18_S007061,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S007065,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S007070,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S007099,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S007118,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J18_S007173,환불요청,불만제기,불만제기,False,False,True,False,정보충분
J18_S007207,환불요청,서비스이용,서비스이용,False,False,True,False,정보충분
J18_S007226,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S007297,환불요청,배송확인,교환반품,False,True,True,True,정보부족(infopoor)
J18_S007311,환불요청,주문취소,배송확인,False,True,False,False,정보충분
J18_S007356,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S007360,환불요청,배송확인,주문취소,False,True,True,True,정보부족(infopoor)
J18_S007363,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007378,환불요청,배송확인,배송확인,False,False,True,False,정보충분
J18_S007394,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S007414,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007433,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007441,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S007444,교환반품,배송확인,교환반품,True,True,True,True,정보부족(infopoor)
J18_S007507,환불요청,주문취소,배송확인,False,True,False,False,정보충분
J18_S007522,교환반품,불만제기,교환반품,True,True,True,True,정보부족(infopoor)
J18_S007534,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S007594,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J18_S007603,환불요청,구매진행,교환반품,False,True,False,False,정보충분
J18_S007635,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007663,환불요청,교환반품,환불요청,True,True,True,True,정보부족(infopoor)
J18_S007679,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007695,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S007696,배송확인,서비스이용,구매진행,False,True,False,False,정보충분
J18_S007727,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S007744,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S007768,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007769,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S007775,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007777,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S007800,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S007816,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J18_S007829,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J18_S007846,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S007848,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S007858,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S007886,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S007893,배송확인,주문취소,주문취소,False,False,False,False,정보충분
J18_S007955,환불요청,배송확인,교환반품,False,True,False,False,정보충분
J18_S007959,환불요청,배송확인,배송확인,False,False,True,False,정보충분
J18_S008012,환불요청,서비스이용,교환반품,False,True,False,False,정보충분
J18_S008020,배송확인,주문취소,배송확인,True,True,False,True,정보부족(infopoor)
J18_S008043,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S008046,배송확인,불만제기,불만제기,False,False,False,False,정보충분
J18_S008057,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S008072,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S008104,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S008114,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008117,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008118,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J18_S008121,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008152,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008165,환불요청,불만제기,불만제기,False,False,False,False,정보충분
J18_S008167,교환반품,배송확인,주문취소,False,True,False,False,정보충분
J18_S008223,교환반품,환불요청,환불요청,False,False,True,False,정보충분
J18_S008234,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J18_S008236,환불요청,서비스이용,교환반품,False,True,True,True,정보부족(infopoor)
J18_S008241,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J18_S008265,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J18_S008300,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S008315,환불요청,구매진행,교환반품,False,True,True,True,정보부족(infopoor)
J18_S008327,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S008346,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008355,배송확인,불만제기,배송확인,True,True,False,True,정보부족(infopoor)
J18_S008362,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J18_S008403,환불요청,불만제기,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008421,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S008429,배송확인,주문취소,주문취소,False,False,False,False,정보충분
J18_S008475,환불요청,배송확인,교환반품,False,True,True,True,정보부족(infopoor)
J18_S008490,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S008545,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S008546,구매진행,서비스이용,구매진행,True,True,False,True,정보부족(infopoor)
J18_S008562,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S008564,배송확인,서비스이용,서비스이용,False,False,True,False,정보충분
J18_S008581,교환반품,환불요청,교환반품,True,True,False,True,정보부족(infopoor)
J18_S008584,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S008592,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S008605,환불요청,배송확인,교환반품,False,True,True,True,정보부족(infopoor)
J18_S008639,배송확인,불만제기,서비스이용,False,True,False,False,정보충분
J18_S008656,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S008670,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S008678,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S008731,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S008742,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J18_S008762,배송확인,불만제기,불만제기,False,False,False,False,정보충분
J18_S008776,환불요청,주문취소,교환반품,False,True,True,True,정보부족(infopoor)
J18_S008782,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S008787,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S008794,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008795,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S008808,환불요청,교환반품,배송확인,False,True,False,False,정보충분
J18_S008828,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S008839,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S008844,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S008854,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J18_S008888,환불요청,배송확인,교환반품,False,True,True,True,정보부족(infopoor)
J18_S008896,환불요청,서비스이용,교환반품,False,True,True,True,정보부족(infopoor)
J18_S008900,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J18_S008919,배송확인,서비스이용,불만제기,False,True,False,False,정보충분
J18_S008949,배송확인,서비스이용,환불요청,False,True,True,True,정보부족(infopoor)
J18_S009020,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S009047,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S009053,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S009086,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009144,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S009176,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J18_S009183,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009188,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009193,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009228,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S009231,배송확인,환불요청,환불요청,False,False,False,False,정보충분
J18_S009253,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009255,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009256,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J18_S009278,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009279,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009325,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S009336,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S009368,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009373,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J18_S009389,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009410,배송확인,서비스이용,서비스이용,False,False,True,False,정보충분
J18_S009411,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J18_S009412,환불요청,구매진행,서비스이용,False,True,False,False,정보충분
J18_S009425,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S009433,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S009443,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S009458,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S009460,환불요청,불만제기,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009480,교환반품,배송확인,교환반품,True,True,False,True,정보부족(infopoor)
J18_S009487,교환반품,배송확인,교환반품,True,True,True,True,정보부족(infopoor)
J18_S009489,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S009506,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S009549,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009581,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009609,배송확인,불만제기,교환반품,False,True,False,False,정보충분
J18_S009610,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J18_S009631,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S009695,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009699,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J18_S009703,배송확인,환불요청,환불요청,False,False,True,False,정보충분
J18_S009712,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S009721,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S009727,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S009758,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S009760,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S009763,환불요청,교환반품,구매진행,False,True,True,True,정보부족(infopoor)
J18_S009765,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S009770,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009797,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009810,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S009818,배송확인,교환반품,배송확인,True,True,False,True,정보부족(infopoor)
J18_S009869,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J18_S009884,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009890,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009943,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S009955,환불요청,주문취소,구매진행,False,True,True,True,정보부족(infopoor)
J18_S009973,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S009991,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010009,환불요청,서비스이용,불만제기,False,True,False,False,정보충분
J18_S010014,배송확인,구매진행,구매진행,False,False,True,False,정보충분
J18_S010046,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010052,환불요청,교환반품,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010057,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S010087,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S010099,환불요청,주문취소,배송확인,False,True,True,True,정보부족(infopoor)
J18_S010106,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010109,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010150,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010161,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010176,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S010179,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S010184,교환반품,배송확인,배송확인,False,False,True,False,정보충분
J18_S010201,배송확인,구매진행,배송확인,True,True,False,True,정보부족(infopoor)
J18_S010229,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J18_S010232,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010275,배송확인,구매진행,배송확인,True,True,False,True,정보부족(infopoor)
J18_S010277,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010282,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S010291,교환반품,주문취소,환불요청,False,True,False,False,정보충분
J18_S010445,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S010452,배송확인,서비스이용,배송확인,True,True,False,True,정보부족(infopoor)
J18_S010469,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010568,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S010575,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S010595,배송확인,불만제기,배송확인,True,True,True,True,정보부족(infopoor)
J18_S010604,배송확인,교환반품,교환반품,False,False,False,False,정보충분
J18_S010607,환불요청,주문취소,교환반품,False,True,False,False,정보충분
J18_S010612,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010616,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J18_S010617,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S010637,배송확인,구매진행,구매진행,False,False,True,False,정보충분
J18_S010643,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J18_S010644,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J18_S010647,환불요청,교환반품,배송확인,False,True,False,False,정보충분
J18_S010679,배송확인,환불요청,배송확인,True,True,False,True,정보부족(infopoor)
J18_S010694,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J18_S010700,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010703,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010722,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J18_S010751,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010788,배송확인,주문취소,교환반품,False,True,True,True,정보부족(infopoor)
J18_S010790,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S010807,환불요청,불만제기,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010839,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J18_S010840,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J18_S010896,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J18_S010920,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010926,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J18_S010930,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J18_S010931,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J18_S010960,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J18_S010962,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J18_S010964,배송확인,서비스이용,서비스이용,False,False,True,False,정보충분
J18_S010966,환불요청,배송확인,주문취소,False,True,True,True,정보부족(infopoor)
J18_S010973,교환반품,구매진행,환불요청,False,True,False,False,정보충분
J18_S011002,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
